Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Home Mortgage,-0.2659741156052858,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.9071604075687941,-0.08778625915976063,-0.36200903491510206,1.818479571089847,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.16036440039739241,-0.3934431625217316,-0.5542763819101189,1.0034373982678213,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07465113740035577,-0.5967495331578049,2.610507503719555,-0.5356455057407767
Rent,-0.19303811528362164,-0.5724894673356696,-0.12101820354380821,0.7110822096330552,-1.284523707151385,0.13133960828642274,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.5703811911457197,-1.0029628246287732,-1.600087614510533,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.6187762247493578,-1.6372448774410564,-0.6517982060073902,-1.8891799347542502
Rent,-1.1914138863371448,-0.8471789309027813,-0.12101820354380821,0.7110822096330552,-1.268800236335444,-0.5819057789534205,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.42067363728991775,0.07901197344426222,-0.5595148277401748,-0.5175566631019822,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9153289316018105,1.480362050197583,-0.6517982060073902,0.6621997516871808
Rent,-1.3658646017394724,-0.2978000037685579,-0.12101820354380821,-0.21280112899802556,0.9639326195282194,-0.5980970906887028,-0.36200903491510206,0.7587801259995145,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.0620213271062058,-0.52046942425683,-0.6068585174118125,0.022150907061496482,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.03990118894657691,-0.005977175711405168,0.3081625650366631,1.0096118761842177
Home Mortgage,-0.2851566028070458,0.5262683869327771,-0.12101820354380821,0.01816970565974464,1.797276572773108,-0.3003424889369956,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.38065316616734024,0.2879392148652845,-0.11355506198144988,-2.1366793735924183,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.535914000605946,0.9773288488275512,-0.6517982060073902,0.05136663590261623
Home Mortgage,-0.1689270407971211,0.8009578504998889,-0.12101820354380821,-0.674742798313566,0.3821641993383917,1.8602923626900552,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,0.6101411713708071,1.0034373982678213,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.312314783821577,0.37800887897912533,-0.6517982060073902,0.8299576148970303
Rent,-0.4463816847042781,1.0756473140670004,-0.12101820354380821,0.480111374975285,-0.18388075003549503,-0.06590471007342077,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.4391050266987921,0.8769132703844483,1.137642782597384,0.31653685442339397,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8160872111674812,1.3698806750666364,-0.6517982060073902,1.992034883740024
Rent,2.521113627945512,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,0.4607815534180981,-0.42971779452786074,-0.36200903491510206,1.0237049872720976,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.5675863236324804,-0.008705570663800568,0.10804108048997328,-0.3703636894210335,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8208701446811044,0.7410915830243234,0.6555769393192725,-1.048323914446975
Rent,-0.7998925856313522,0.25157892336566545,-0.12101820354380821,1.8659363829219062,-0.08953992513984706,1.9148151823992803,-0.36200903491510206,0.008159685727195526,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,0.931326292398006,-0.5040663728220355,0.8071801000265564,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72364572483992,-0.6386736108124552,-0.008167365231186849,0.07530446646781533
Rent,-0.9404105094401782,-1.3965578580370046,-0.12101820354380821,-0.44377196365579574,-0.4197328122746141,-0.7593377254454907,-0.36200903491510206,2.5249458678167356,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7346249329734587,-0.4792843955258786,0.05476707478430999,-0.3212993648607172,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09381738184148453,0.6379734210171549,2.685208283812414,1.3451819242609426
Home Mortgage,2.328661158842014,0.5262683869327771,-0.12101820354380821,1.4039947136063657,-0.1681572792195535,0.6170789603448887,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,home improvements,-0.5915167019106974,-0.0567142370064208,-1.1777412039585282,1.0267458727611054,0.46372982810434266,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0772274636976062,-1.9193134679536896,-0.6517982060073902,-0.4757506851069192
Rent,-0.8718712344660524,1.0756473140670004,-0.12101820354380821,0.01816970565974464,-0.18388075003549503,-0.9064044962550987,-0.36200903491510206,0.09646797281805658,-0.34379580489048017,other,-0.5915167019106974,-0.7370830396151418,-0.7813704832563194,-0.09734553148844657,0.07121523162181273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.18379600223841022,0.1615554432400026,0.09799363883175204,0.9138419982113811
Rent,-1.071071258679523,0.5262683869327771,-0.12101820354380821,-0.9057136329713361,-0.8757134659369117,-0.8628483158042757,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-0.48413216091622635,-1.0552180888728278,-1.419015298271618,0.31653685442339397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5359825782523425,-1.0731815714155097,-0.6517982060073902,-1.3825041716608841
Home Mortgage,1.9073910471153772,-1.121868394469893,-0.12101820354380821,0.7110822096330552,-0.2153276916673775,1.3256686988429576,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,2.204568294296216,2.327958462597718,2.2533526735188465,-2.6273226191955805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22107960504779356,0.741007938510349,-0.6517982060073902,0.45993338926108196
Rent,-0.27579583271228675,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,0.8066979113688064,-0.96423799951403,-0.36200903491510206,1.4210922791809721,-0.34379580489048017,debt consolidation,1.6905693394114378,1.1212455814972977,-0.8134554031332794,0.606681820350959,-2.0385507244717855,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3328499225307993,0.2989300835557359,0.8046939983353114,0.9737844522353362
Home Mortgage,2.5210888077217763,-1.3965578580370046,-0.12101820354380821,-0.9057136329713361,0.8224213821847479,0.18400016849893802,-0.36200903491510206,-0.035994457818235,-0.34379580489048017,business loan,1.6905693394114378,2.12216319545122,1.2064873157872553,-0.3327790780392628,-1.1553928823860933,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09381738184148453,1.2670325414873422,-0.19859784199517624,-1.2927710118342146
Own Home,-1.5856299541914287,1.0756473140670004,-0.12101820354380821,0.24914054031751484,2.1746398723556988,1.808614661656359,-0.36200903491510206,-0.30091931909081815,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.2194343580512358,0.6730520689439987,-0.7041157003698323,-0.22317071574008474,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.225483552053878,-0.7606358454760788,-0.45318563268793094,1.5366679462041557
Rent,-0.019154719280976548,-1.121868394469893,-0.12101820354380821,0.7110822096330552,0.4450580826021566,-0.5934414419469284,4.031304495607981,1.2444757049992503,-0.34379580489048017,other,-0.5915167019106974,-1.1999094044349066,-0.874529329565738,-0.3618376266059882,-1.5479074788686233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2854681737175948,-0.9320974404237307,0.8302464931483414,-0.4757977698239672
Rent,-1.33891693025456,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,1.529977568902106,-1.0321587417134725,-0.36200903491510206,1.818479571089847,-0.34379580489048017,business loan,-0.5915167019106974,-1.5574415475254313,-0.975943944732386,-0.6172365704713573,0.31653685442339397,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1867112545201564,-0.18501643558370734,0.7915960468574094,0.9018802463235814
Home Mortgage,-0.4250362922912291,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,-0.8285430534890876,-0.41544047171975246,-0.36200903491510206,-0.6099983239088319,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7127360785927566,-0.8243380075359908,-1.3620842643449724,0.8071801000265564,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5678091146472242,-1.0275560759709068,-0.5418027009919258,-1.534793789618972
Home Mortgage,0.6646069871861947,1.0756473140670004,-0.12101820354380821,2.0969072175796764,0.06769478301956586,0.8989526269440987,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.4267719288732045,-0.9460167826249293,1.973421988992725,0.21840820530276145,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.21680616541184158,-1.724917184768623,-0.6517982060073902,1.2492606454349198
Own Home,-0.21324886889730593,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,0.25637643281086125,-0.4205099559052402,-0.36200903491510206,0.8029342695449451,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.9665063261722331,-0.470653364447866,0.6675663983002884,0.31653685442339397,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.975466124491936,-0.26894004911608654,0.5631775245187549,0.9618352518852301
Rent,1.185051621469805,-0.5724894673356696,-0.12101820354380821,-0.9057136329713361,0.24065296199492028,0.6583073164248245,-0.36200903491510206,1.2886298485446808,-0.34379580489048017,debt consolidation,-0.5915167019106974,1.6589697108083468,2.0089855749320353,-0.3311976604301893,0.3656011789837102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3175182104083048,1.320348559459292,0.9644622758524952,-0.9956282153141232
Rent,-1.2629670456220832,-0.5724894673356696,-0.12101820354380821,0.7110822096330552,0.7280805572891,-0.8632621512479889,1.8346477303464392,-0.38922760618167923,2.6336505423134478,other,-0.5915167019106974,-0.7672826354986773,-0.9035183361212368,-0.12689827305800747,-2.0385507244717855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3876047098580852,-0.48631418767515744,-0.4347145661530816,1.8963383788068264
Home Mortgage,-0.19303811528362164,-0.5724894673356696,-0.12101820354380821,-0.674742798313566,1.0582734444238673,-0.5770949419202537,-0.36200903491510206,0.36139283409063977,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.48190815966898926,-0.4774080844219628,-0.26072573822585177,0.31653685442339397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.47605554460911764,0.05116145027095223,0.029464276669034523,-0.22192165837927713
Home Mortgage,0.68985270047206,-1.3965578580370046,-0.12101820354380821,-0.44377196365579574,0.4765050242340397,0.859689989221801,-0.36200903491510206,0.9795508437266671,-0.34379580489048017,other,-0.5915167019106974,-0.0567142370064208,-0.6315470416086443,-1.3472584742599083,1.0034373982678213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5926517556310117,-1.4276340598362829,0.6160172830808063,-1.720446030919412
Rent,0.09391912856821497,-1.3965578580370046,-0.12101820354380821,-0.21280112899802556,-0.7656491702253228,-0.09357995537174658,-0.36200903491510206,-0.035994457818235,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.010064326759303986,-0.6762032458818399,-1.4416493378014825,0.5618584772249752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1948918614217993,-1.0426848101447335,0.14816910319598756,-1.7371989708848286
Rent,-0.9079314738083628,-1.6712473216041164,-0.12101820354380821,-0.44377196365579574,-0.9857777616485006,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,1.6905693394114378,-1.5717858235123958,-1.2301840993129745,-1.0038931758898262,0.8562444245868726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4432940102682217,-1.417926698465993,-0.6517982060073902,-0.6914342139262085
Rent,-0.43655996759727717,-0.2978000037685579,-0.12101820354380821,0.24914054031751484,-0.7970961118572052,-0.07066381767612354,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.4078093919230776,0.03050933140803927,-0.9445900155495702,0.16934388074244522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.76490723058683,0.05117981754757319,-0.6517982060073902,-0.946499802972936
Home Mortgage,2.521113627945512,-0.5724894673356696,-0.12101820354380821,0.24914054031751484,-0.3096685165630249,-0.677191389868404,-0.36200903491510206,0.8470884130903755,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.4433934118788713,-0.39109777364183684,2.2312918978722713,0.8071801000265564,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8789525795088089,0.5886410302367469,0.8785740376860279,0.1290972538592611
Home Mortgage,0.34914194350031924,-0.2978000037685579,-0.12101820354380821,-0.21280112899802556,0.6022927907615695,0.07531663509373707,1.8346477303464392,-0.6983066109996929,2.6336505423134478,debt consolidation,1.6905693394114378,0.640882594402668,1.0641691185552433,0.6371241093256237,-2.6273226191955805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16786072867964758,1.3089370121300277,-0.6517982060073902,0.3029485926646102
Rent,0.5485547124886708,-0.023110540201446223,-0.12101820354380821,-1.3676553022868765,-1.6147165942861523,-0.8287586211283939,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,1.6905693394114378,1.5903927919671048,-0.8074512076007488,-1.341525835427017,-2.1366793735924183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.76491556680848,-0.23094540779592135,-0.6517982060073902,-1.6976863244042866
Rent,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,-1.111565528176031,-0.24969937651258262,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,home improvements,1.6905693394114378,-0.7630687383986491,-0.6780795569857556,-1.027021408422526,0.31653685442339397,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7712286894308034,-0.9093449945603119,-0.6517982060073902,-1.1758183019284738
Rent,-0.24579881945408166,1.0756473140670004,-0.12101820354380821,-1.5986261369446466,-0.7656491702253228,-0.3538307200369375,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,1.1225331611667508,0.24891194390383625,-0.477083434867219,0.7090514509059239,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2874862214731135,1.05352017565175,-0.6517982060073902,-0.4518252973367087
Rent,-0.7501103083092246,-1.3965578580370046,-0.12101820354380821,-1.1366844676291064,-0.7970961118572052,-0.7551993710083579,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.4468905955754487,-1.029700257859573,-0.9137523721726372,1.15063037194877,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3196499077811896,-1.1532897585097945,-0.6517982060073902,-0.6758119477124903
Home Mortgage,-0.4404602884700934,-0.8471789309027813,-0.12101820354380821,0.01816970565974464,-0.48262669553837934,0.36143211499100814,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.5251006049442783,-0.2257947653868565,0.4554587614833062,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3343157196240718,-0.7683175162708958,-0.6517982060073902,1.0216687470418808
Home Mortgage,0.7043193451639603,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,-0.576967520434027,-0.7147469563853844,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,home improvements,-0.5915167019106974,2.2193344920508977,-0.7284585101258944,-1.5803198943971144,-0.3703636894210335,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0936182510608585,-0.29178693911487547,-0.6517982060073902,-1.927672207465383
Home Mortgage,1.441196330426393,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,2.1746398723556988,1.371552703664668,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,1.5239040336135847,0.6109228017852913,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4993057130157588,0.806210298848034,-0.6517982060073902,0.251442984650066
Home Mortgage,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,0.24914054031751484,0.5079519658659222,0.7382810159224166,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,1.2020385454669043,1.5849392654470686,-0.4785660138757254,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.291816206519282,0.7791011124104567,-0.6517982060073902,-0.49309258606951734
Home Mortgage,1.0738215616695812,1.0756473140670004,-0.12101820354380821,0.01816970565974464,-0.3882858706427317,-0.374315574500745,-0.36200903491510206,1.1561674179083892,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,0.13802195766241357,1.8669728161819654,-1.9404220753511532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7638448544373301,0.8895749222108271,1.2435089573359972,0.7701250704066919
Rent,-0.7930138379102035,0.5262683869327771,-0.12101820354380821,-0.9057136329713361,0.25637643281086125,-0.6397392822123519,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.2216812061183857,-0.6738578570019451,-0.8473328325915505,0.7581157754662401,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9754526197403709,-0.31474902851194897,-0.6517982060073902,-0.5235987982884326
Own Home,-0.6400148873083655,-1.121868394469893,-0.12101820354380821,0.480111374975285,0.9324856778963369,-0.3060327262880533,1.8346477303464392,1.0678591308175283,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.12899427754162687,-0.3933493469665358,-0.6218819846980107,0.16934388074244522,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3785584416144181,-0.30724410002318836,0.5214871808242305,-0.3080487797743608
Home Mortgage,-1.1109609039696895,-1.6712473216041164,-0.12101820354380821,-0.44377196365579574,-1.8348451857093304,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.42373296914915537,-1.1031578375778759,-0.6397717714006546,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7250845580023887,-0.4006401469235418,-0.6517982060073902,0.3148463077858935
Home Mortgage,1.9838727936850562,1.0756473140670004,-0.12101820354380821,2.0969072175796764,0.8381448530006889,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.3046859656696095,-0.5705669307313814,-0.8618621068749132,-0.026913417498819762,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8156955774224731,-1.6692679571503466,-0.6517982060073902,-1.5251616930403165
Rent,-1.049264919254232,-1.121868394469893,-0.12101820354380821,-0.44377196365579574,-0.3725623998267904,0.062436006908161125,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.09940654802993891,0.3771578078564799,-0.21703907677519654,-0.6156853122226147,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1595627695434694,0.35600069449667976,-0.6517982060073902,1.069702751937957
Rent,-0.19303811528362164,-0.5724894673356696,-0.12101820354380821,-0.674742798313566,-1.0486716449122657,-0.9588064093152932,-0.36200903491510206,0.36139283409063977,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.19489494607817912,-0.727707985684328,-0.05178093662701657,0.31653685442339397,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.17473807953718876,0.6722918647128348,0.8302464931483411,0.03817604631090753
Home Mortgage,0.06016362428711421,0.25157892336566545,-0.12101820354380821,0.7110822096330552,0.2878233744427437,-0.46877351452830185,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,home improvements,-0.5915167019106974,-0.7290010829296079,-0.2071254699028945,0.4585227581008861,0.21840820530276145,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8652619928667269,0.41316557234975443,-0.6517982060073902,0.38683326967474047
Own Home,-0.19303811528362164,-1.121868394469893,-0.12101820354380821,0.480111374975285,0.0048008997558009105,-0.8130846036977534,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.0883794662899682,-0.5406397686239247,0.4126616474377548,0.31653685442339397,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1127523519220517,0.6646994498086108,-0.6517982060073902,0.6163213227248988
Rent,1.3860599762697632,-0.023110540201446223,-0.12101820354380821,1.4039947136063657,-0.5926909912499683,1.0868339183899292,-0.36200903491510206,-0.21261103199995712,-0.34379580489048017,debt consolidation,1.6905693394114378,0.3195516582169312,0.07413356457408118,1.663958330617156,-2.6273226191955805,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6210256515196966,-0.8902720568762622,-0.11028187362356537,0.38676359331706267
Home Mortgage,-0.07148993390167478,-1.3965578580370046,-0.12101820354380821,2.0969072175796764,-0.9071604075687941,-0.7562856890481052,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7482030458513274,-0.5779783595918487,0.338730374213569,-0.12504206661945225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8204305154346746,0.3066870856307782,-0.6517982060073902,0.38672682643265194
Rent,0.5144800910452487,-0.8471789309027813,-0.12101820354380821,-0.44377196365579574,-0.7656491702253228,-0.29051389714880516,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,medical bills,1.6905693394114378,-0.1296965937249649,-0.20215324547751765,-0.5433052972471715,-1.1553928823860933,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5660695284858358,0.02827516238391996,-0.6517982060073902,-0.9429583493335754
Home Mortgage,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,2.0969072175796764,-0.07381645432390554,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.4848664005624434,0.019439095894936156,0.32894535275742676,0.31653685442339397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4791612192083313,-1.3602201578669444,-0.6517982060073902,0.512109990713268
Rent,-1.4700740839686268,0.25157892336566545,-0.12101820354380821,0.01816970565974464,1.3412959191108107,-0.8592272556717844,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.7445009700643743,-1.0086374287170468,0.8562444245868726,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.731594887187903,0.11199177131180735,-0.6517982060073902,0.15898163414585398
Home Mortgage,0.4407285690865412,-1.121868394469893,-0.12101820354380821,2.0969072175796764,-0.02664604187608212,-0.8373974360159088,-0.36200903491510206,2.4807917242713047,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.802515497362802,-0.546268701935672,0.13373911663741753,0.7581157754662401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0762135723604738,0.7600514290072037,2.1798179231057953,-0.260139503736634
Home Mortgage,2.521113627945512,-1.121868394469893,-0.12101820354380821,-0.44377196365579574,-0.4669032247224381,-0.9205266307718145,1.8346477303464392,-0.6983066109996929,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.5067723531982448,2.2533526735188465,0.16934388074244522,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1128424973234814,1.411717843039405,-0.6517982060073902,0.14133077051348075
Rent,-0.19303811528362164,0.5262683869327771,-0.12101820354380821,-0.9057136329713361,-0.3725623998267904,-0.5373667393237785,1.8346477303464392,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.2543708321064833,-0.6946849102554103,0.3597829961343599,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2870164457103148,-0.5700658758628852,-0.6517982060073902,0.5504971637801256
Rent,-0.027451765501331146,-0.2978000037685579,-0.12101820354380821,-0.44377196365579574,0.03624784138768338,-0.0968389094909887,1.8346477303464392,-0.6983066109996929,2.6336505423134478,debt consolidation,1.6905693394114378,0.5163172422488039,-0.4139887691096094,0.4097953280213091,-0.17410639117976848,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39158707533793286,-0.6196161059056436,-0.6517982060073902,0.42262278957715155
Rent,-0.4667697256303631,-0.023110540201446223,-0.12101820354380821,-0.21280112899802556,-1.0172247032803834,-0.6485850148217234,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.08627004305522976,-0.26848084300094055,-0.2898831253931443,1.15063037194877,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21527493244269502,0.828580891097373,-0.6517982060073902,0.0034673680614736233
Home Mortgage,2.521113627945512,0.8009578504998889,-0.12101820354380821,2.0969072175796764,2.0174051641962856,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,2.187675461856078,2.475248884255103,2.2533526735188465,0.46372982810434266,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06318824112263308,-0.07385599156997977,-0.6517982060073902,0.14133077051348075
Rent,-0.33802367936494626,0.25157892336566545,-0.12101820354380821,0.01816970565974464,-0.5140736371702618,-1.0396595091307759,-0.36200903491510206,-0.43338174972710974,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.2099759363960851,-0.7692682766360627,0.28506101410563733,0.2674725298630777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1875128630474154,1.0349553691191455,-0.3664044632645636,0.6382995051169091
Home Mortgage,-0.38702589251251057,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,-0.08953992513984706,-0.7652348805184049,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,home improvements,-0.5915167019106974,-0.1497126049500989,-0.9036121516764326,0.17465829727219415,0.9053087491471888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05391764769114629,-0.7263951657108757,-0.6517982060073902,0.5545281958347142
